,i,j,mi
20443,V32intent2,V7intent2,0.5360926902928259
20444,V7intent2,V33intent2,0.5362337080953865
20445,V33intent2,V7intent2,0.5362337080953865
20446,V7intent2,V34intent2,0.5510325871088785
20447,V34intent2,V7intent2,0.5510325871088785
20448,V7intent2,V35intent2,0.4819581321857543
20449,V35intent2,V7intent2,0.4819581321857543
20450,V7intent2,V36intent2,0.5555957941545125
20451,V36intent2,V7intent2,0.5555957941545125
20452,V7intent2,V37intent2,0.3836123305013224
20453,V37intent2,V7intent2,0.3836123305013224
20454,V7intent2,V38intent2,0.4792545387791036
20455,V38intent2,V7intent2,0.4792545387791036
20456,V7intent2,V39intent2,0.2519848317722256
20457,V39intent2,V7intent2,0.2519848317722256
20458,V7intent2,V40intent2,0.12971472410917326
20459,V40intent2,V7intent2,0.12971472410917326
20460,V7intent2,V41intent2,0.21853865349006363
20461,V41intent2,V7intent2,0.21853865349006363
20462,V7intent2,V42intent2,0.5453002601209365
20463,V42intent2,V7intent2,0.5453002601209365
20464,V7intent2,V43intent2,0.4717662288595615
20465,V43intent2,V7intent2,0.4717662288595615
20466,V7intent2,V44intent2,0.4315456710417067
20467,V44intent2,V7intent2,0.4315456710417067
20468,V7intent2,V45intent2,0.5006719652524427
20469,V45intent2,V7intent2,0.5006719652524427
20470,V7intent2,V46intent2,0.4794032705950332
20471,V46intent2,V7intent2,0.4794032705950332
20472,V7intent2,V47intent2,0.5379300349684948
20473,V47intent2,V7intent2,0.5379300349684948
20474,V7intent2,V48intent2,0.5243960786952254
20475,V48intent2,V7intent2,0.5243960786952254
20476,V7intent2,V49intent2,0.5452762549458974
20477,V49intent2,V7intent2,0.5452762549458974
20478,V7intent2,V50intent2,0.482735624457142
20479,V50intent2,V7intent2,0.482735624457142
20480,V7intent2,V51intent2,0.5579788671214718
20481,V51intent2,V7intent2,0.5579788671214718
20482,V7intent2,V52intent2,0.5377201831466233
20483,V52intent2,V7intent2,0.5377201831466233
20484,V7intent2,V53intent2,0.48026302946010213
20485,V53intent2,V7intent2,0.48026302946010213
20486,V7intent2,V54intent2,0.26639454650279026
20487,V54intent2,V7intent2,0.26639454650279026
20488,V7intent2,V55intent2,0.5079675833329657
20489,V55intent2,V7intent2,0.5079675833329657
20490,V7intent2,V56intent2,0.4666012291777062
20491,V56intent2,V7intent2,0.4666012291777062
20492,V7intent2,V57intent2,0.5486934819760911
20493,V57intent2,V7intent2,0.5486934819760911
20494,V7intent2,V58intent2,0.5248469052081569
20495,V58intent2,V7intent2,0.5248469052081569
20496,V7intent2,V59intent2,0.5507706525294402
20497,V59intent2,V7intent2,0.5507706525294402
20498,V7intent2,V60intent2,0.4678707439369152
20499,V60intent2,V7intent2,0.4678707439369152
20500,V7intent2,V61intent2,0.4614143908325559
20501,V61intent2,V7intent2,0.4614143908325559
20502,V7intent2,V62intent2,0.29809961967545134
20503,V62intent2,V7intent2,0.29809961967545134
20504,V7intent2,V63intent2,0.5358378484728591
20505,V63intent2,V7intent2,0.5358378484728591
20506,V7intent2,V64intent2,0.29795574604555564
20507,V64intent2,V7intent2,0.29795574604555564
20508,V7intent2,V65intent2,0.6346420640432511
20509,V65intent2,V7intent2,0.6346420640432511
20510,V7intent2,V66intent2,0.5355859790807674
20511,V66intent2,V7intent2,0.5355859790807674
20512,V7intent2,V67intent2,0.5418070293674914
20513,V67intent2,V7intent2,0.5418070293674914
20514,V7intent2,V68intent2,0.4653401376641376
20515,V68intent2,V7intent2,0.4653401376641376
20516,V7intent2,V69intent2,0.27369755956528624
20517,V69intent2,V7intent2,0.27369755956528624
20518,V7intent2,V70intent2,0.3114427918106064
20519,V70intent2,V7intent2,0.3114427918106064
20520,V7intent2,V71intent2,0.5559859981865595
20521,V71intent2,V7intent2,0.5559859981865595
20522,V7intent2,V72intent2,0.41122629168131614
20523,V72intent2,V7intent2,0.41122629168131614
20524,V7intent2,V73intent2,0.4838813847811255
20525,V73intent2,V7intent2,0.4838813847811255
20526,V7intent2,V74intent2,0.5375773689277668
20527,V74intent2,V7intent2,0.5375773689277668
20528,V7intent2,V75intent2,0.3048729947572637
20529,V75intent2,V7intent2,0.3048729947572637
20530,V7intent2,V76intent2,0.5528162910397384
20531,V76intent2,V7intent2,0.5528162910397384
20532,V7intent2,V77intent2,0.3549290802242205
20533,V77intent2,V7intent2,0.3549290802242205
20534,V7intent2,V78intent2,0.49283654068600885
20535,V78intent2,V7intent2,0.49283654068600885
20536,V7intent2,V79intent2,0.5413565969099219
20537,V79intent2,V7intent2,0.5413565969099219
20538,V7intent2,V80intent2,0.4600883796384842
20539,V80intent2,V7intent2,0.4600883796384842
20540,V7intent2,V81intent2,0.4860861045241015
20541,V81intent2,V7intent2,0.4860861045241015
20542,V7intent2,V82intent2,0.5535435539012118
20543,V82intent2,V7intent2,0.5535435539012118
20544,V7intent2,V83intent2,0.514510277961233
20545,V83intent2,V7intent2,0.514510277961233
20546,V7intent2,V84intent2,0.39507651398147753
20547,V84intent2,V7intent2,0.39507651398147753
20548,V7intent2,V85intent2,0.5510179621693883
20549,V85intent2,V7intent2,0.5510179621693883
20550,V7intent2,V86intent2,0.5208451297135605
20551,V86intent2,V7intent2,0.5208451297135605
20552,V7intent2,V87intent2,0.26951448023927743
20553,V87intent2,V7intent2,0.26951448023927743
20554,V7intent2,V88intent2,0.4595634242023754
20555,V88intent2,V7intent2,0.4595634242023754
20556,V7intent2,V89intent2,0.2975124767124337
20557,V89intent2,V7intent2,0.2975124767124337
20558,V7intent2,V90intent2,0.556383782558326
20559,V90intent2,V7intent2,0.556383782558326
20562,V7intent2,V92intent2,0.5265541715474066
20563,V92intent2,V7intent2,0.5265541715474066
20564,V7intent2,V93intent2,0.46224189081401845
20565,V93intent2,V7intent2,0.46224189081401845
20566,V7intent2,V94intent2,0.45005270227198213
20567,V94intent2,V7intent2,0.45005270227198213
20568,V7intent2,V95intent2,0.3294887814334175
20569,V95intent2,V7intent2,0.3294887814334175
20570,V7intent2,V96intent2,0.5241294226790492
20571,V96intent2,V7intent2,0.5241294226790492
20572,V7intent2,V97intent2,0.22158735829146317
20573,V97intent2,V7intent2,0.22158735829146317
20574,V7intent2,V98intent2,0.4812364845440927
20575,V98intent2,V7intent2,0.4812364845440927
20576,V7intent2,V99intent2,0.45289064717699995
20577,V99intent2,V7intent2,0.45289064717699995
20578,V7intent2,V100intent2,0.5348306122992236
20579,V100intent2,V7intent2,0.5348306122992236
20580,V8intent2,V2intent2,0.10559993823404427
20581,V2intent2,V8intent2,0.10559993823404427
20582,V8intent2,V3intent2,0.11868905346356688
20583,V3intent2,V8intent2,0.11868905346356688
20586,V8intent2,V5intent2,0.11816950851294845
20587,V5intent2,V8intent2,0.11816950851294845
20590,V8intent2,V7intent2,0.11027415586170128
20591,V7intent2,V8intent2,0.11027415586170128
20596,V8intent2,V11intent2,0.11054434271281874
20597,V11intent2,V8intent2,0.11054434271281874
20600,V8intent2,V13intent2,0.10622156277460608
20601,V13intent2,V8intent2,0.10622156277460608
20602,V8intent2,V14intent2,0.11989382923947167
20603,V14intent2,V8intent2,0.11989382923947167
20610,V8intent2,V18intent2,0.10271792122965386
20611,V18intent2,V8intent2,0.10271792122965386
20624,V8intent2,V25intent2,0.11827964695721384
20625,V25intent2,V8intent2,0.11827964695721384
20638,V8intent2,V32intent2,0.10380622571862276
20639,V32intent2,V8intent2,0.10380622571862276
20640,V8intent2,V33intent2,0.11920896131673607
20641,V33intent2,V8intent2,0.11920896131673607
20642,V8intent2,V34intent2,0.11772038948654825
20643,V34intent2,V8intent2,0.11772038948654825
20646,V8intent2,V36intent2,0.12208632865939369
20647,V36intent2,V8intent2,0.12208632865939369
20658,V8intent2,V42intent2,0.11474803107720266
20659,V42intent2,V8intent2,0.11474803107720266
20668,V8intent2,V47intent2,0.10751145357521316
20669,V47intent2,V8intent2,0.10751145357521316
20670,V8intent2,V48intent2,0.10211493641174392
20671,V48intent2,V8intent2,0.10211493641174392
20672,V8intent2,V49intent2,0.11307307895991774
20673,V49intent2,V8intent2,0.11307307895991774
20676,V8intent2,V51intent2,0.12166385607566164
20677,V51intent2,V8intent2,0.12166385607566164
20678,V8intent2,V52intent2,0.1080262110400523
20679,V52intent2,V8intent2,0.1080262110400523
20684,V8intent2,V55intent2,0.10184239472547348
20685,V55intent2,V8intent2,0.10184239472547348
20688,V8intent2,V57intent2,0.11887244954883139
20689,V57intent2,V8intent2,0.11887244954883139
20690,V8intent2,V58intent2,0.10981617315281335
20691,V58intent2,V8intent2,0.10981617315281335
20692,V8intent2,V59intent2,0.11595600794352338
20693,V59intent2,V8intent2,0.11595600794352338
20700,V8intent2,V63intent2,0.11319089377537672
20701,V63intent2,V8intent2,0.11319089377537672
20704,V8intent2,V65intent2,0.1824295865717652
20705,V65intent2,V8intent2,0.1824295865717652
20706,V8intent2,V66intent2,0.11434474282968457
20707,V66intent2,V8intent2,0.11434474282968457
20708,V8intent2,V67intent2,0.1143989994471218
20709,V67intent2,V8intent2,0.1143989994471218
20716,V8intent2,V71intent2,0.12534027341758652
20717,V71intent2,V8intent2,0.12534027341758652
20722,V8intent2,V74intent2,0.1138417252631526
20723,V74intent2,V8intent2,0.1138417252631526
20726,V8intent2,V76intent2,0.11645559715636072
20727,V76intent2,V8intent2,0.11645559715636072
20732,V8intent2,V79intent2,0.11499606547444163
20733,V79intent2,V8intent2,0.11499606547444163
20738,V8intent2,V82intent2,0.11060206973228513
20739,V82intent2,V8intent2,0.11060206973228513
20744,V8intent2,V85intent2,0.11802850836323378
20745,V85intent2,V8intent2,0.11802850836323378
20746,V8intent2,V86intent2,0.10363759494756357
20747,V86intent2,V8intent2,0.10363759494756357
20754,V8intent2,V90intent2,0.12350337249147832
20755,V90intent2,V8intent2,0.12350337249147832
20758,V8intent2,V92intent2,0.10857039966932326
20759,V92intent2,V8intent2,0.10857039966932326
20766,V8intent2,V96intent2,0.10474152142294951
20767,V96intent2,V8intent2,0.10474152142294951
20774,V8intent2,V100intent2,0.11103959203240678
20775,V100intent2,V8intent2,0.11103959203240678
20776,V9intent2,V2intent2,0.38209870447354954
20777,V2intent2,V9intent2,0.38209870447354954
20778,V9intent2,V3intent2,0.4168445396430064
20779,V3intent2,V9intent2,0.4168445396430064
20780,V9intent2,V4intent2,0.2271088398375326
20781,V4intent2,V9intent2,0.2271088398375326
20782,V9intent2,V5intent2,0.4306435274203716
20783,V5intent2,V9intent2,0.4306435274203716
20784,V9intent2,V6intent2,0.19876307658460338
20785,V6intent2,V9intent2,0.19876307658460338
20786,V9intent2,V7intent2,0.41972068859668227
20787,V7intent2,V9intent2,0.41972068859668227
20790,V9intent2,V10intent2,0.20002111246312132
20791,V10intent2,V9intent2,0.20002111246312132
20792,V9intent2,V11intent2,0.40941622080999523
20793,V11intent2,V9intent2,0.40941622080999523
20794,V9intent2,V12intent2,0.3810715722941589
20795,V12intent2,V9intent2,0.3810715722941589
20796,V9intent2,V13intent2,0.3960607309739468
20797,V13intent2,V9intent2,0.3960607309739468
20798,V9intent2,V14intent2,0.42595388582096894
20799,V14intent2,V9intent2,0.42595388582096894
20800,V9intent2,V15intent2,0.2622652979986277
20801,V15intent2,V9intent2,0.2622652979986277
20802,V9intent2,V16intent2,0.34036341225469197
20803,V16intent2,V9intent2,0.34036341225469197
20804,V9intent2,V17intent2,0.2831304306744515
20805,V17intent2,V9intent2,0.2831304306744515
20806,V9intent2,V18intent2,0.38232402800850634
20807,V18intent2,V9intent2,0.38232402800850634
20808,V9intent2,V19intent2,0.35057610445754017
20809,V19intent2,V9intent2,0.35057610445754017
20810,V9intent2,V20intent2,0.2385441835118949
20811,V20intent2,V9intent2,0.2385441835118949
20812,V9intent2,V21intent2,0.2682052845900954
20813,V21intent2,V9intent2,0.2682052845900954
20814,V9intent2,V22intent2,0.34083186459416087
20815,V22intent2,V9intent2,0.34083186459416087
20816,V9intent2,V23intent2,0.19281314635894264
20817,V23intent2,V9intent2,0.19281314635894264
20818,V9intent2,V24intent2,0.23188236835738446
20819,V24intent2,V9intent2,0.23188236835738446
20820,V9intent2,V25intent2,0.42938119331128033
20821,V25intent2,V9intent2,0.42938119331128033
20822,V9intent2,V26intent2,0.37687125323259313
20823,V26intent2,V9intent2,0.37687125323259313
20824,V9intent2,V27intent2,0.338921207288335
20825,V27intent2,V9intent2,0.338921207288335
20826,V9intent2,V28intent2,0.2549485967955622
20827,V28intent2,V9intent2,0.2549485967955622
20828,V9intent2,V29intent2,0.2708574392283149
20829,V29intent2,V9intent2,0.2708574392283149
20830,V9intent2,V30intent2,0.33658420303644276
20831,V30intent2,V9intent2,0.33658420303644276
20832,V9intent2,V31intent2,0.20859410064319683
20833,V31intent2,V9intent2,0.20859410064319683
20834,V9intent2,V32intent2,0.4111105634032177
20835,V32intent2,V9intent2,0.4111105634032177
20836,V9intent2,V33intent2,0.41303643222026426
20837,V33intent2,V9intent2,0.41303643222026426
20838,V9intent2,V34intent2,0.424198495626258
20839,V34intent2,V9intent2,0.424198495626258
20840,V9intent2,V35intent2,0.3511879280467054
20841,V35intent2,V9intent2,0.3511879280467054
20842,V9intent2,V36intent2,0.4284462198598781
20843,V36intent2,V9intent2,0.4284462198598781
20844,V9intent2,V37intent2,0.25542977625922064
20845,V37intent2,V9intent2,0.25542977625922064
20846,V9intent2,V38intent2,0.3557771612332524
20847,V38intent2,V9intent2,0.3557771612332524
20848,V9intent2,V39intent2,0.15026118622791285
20849,V39intent2,V9intent2,0.15026118622791285
20852,V9intent2,V41intent2,0.12061738921670728
20853,V41intent2,V9intent2,0.12061738921670728
20854,V9intent2,V42intent2,0.4230126769069629
20855,V42intent2,V9intent2,0.4230126769069629
20856,V9intent2,V43intent2,0.33793946296496746
20857,V43intent2,V9intent2,0.33793946296496746
20858,V9intent2,V44intent2,0.3045751890710154
20859,V44intent2,V9intent2,0.3045751890710154
20860,V9intent2,V45intent2,0.37423663770523174
20861,V45intent2,V9intent2,0.37423663770523174
20862,V9intent2,V46intent2,0.35340876785574815
20863,V46intent2,V9intent2,0.35340876785574815
20864,V9intent2,V47intent2,0.4136352764788401
20865,V47intent2,V9intent2,0.4136352764788401
20866,V9intent2,V48intent2,0.3964721611807876
20867,V48intent2,V9intent2,0.3964721611807876
20868,V9intent2,V49intent2,0.4171822261137998
20869,V49intent2,V9intent2,0.4171822261137998
20870,V9intent2,V50intent2,0.35610998332516036
20871,V50intent2,V9intent2,0.35610998332516036
20872,V9intent2,V51intent2,0.43359665223447724
20873,V51intent2,V9intent2,0.43359665223447724
20874,V9intent2,V52intent2,0.41281592977324794
20875,V52intent2,V9intent2,0.41281592977324794
20876,V9intent2,V53intent2,0.3444860481570362
20877,V53intent2,V9intent2,0.3444860481570362
20878,V9intent2,V54intent2,0.16552550823049297
20879,V54intent2,V9intent2,0.16552550823049297
20880,V9intent2,V55intent2,0.3784654331650485
20881,V55intent2,V9intent2,0.3784654331650485
20882,V9intent2,V56intent2,0.32931667433859735
20883,V56intent2,V9intent2,0.32931667433859735
20884,V9intent2,V57intent2,0.42218575660007907
20885,V57intent2,V9intent2,0.42218575660007907
20886,V9intent2,V58intent2,0.3983110188130513
20887,V58intent2,V9intent2,0.3983110188130513
20888,V9intent2,V59intent2,0.42640183424566436
20889,V59intent2,V9intent2,0.42640183424566436
20890,V9intent2,V60intent2,0.33783489328137084
20891,V60intent2,V9intent2,0.33783489328137084
20892,V9intent2,V61intent2,0.32518105451959767
20893,V61intent2,V9intent2,0.32518105451959767
20894,V9intent2,V62intent2,0.18752348107332772
20895,V62intent2,V9intent2,0.18752348107332772
20896,V9intent2,V63intent2,0.40793750922971167
20897,V63intent2,V9intent2,0.40793750922971167
20898,V9intent2,V64intent2,0.1897917342581837
20899,V64intent2,V9intent2,0.1897917342581837
20900,V9intent2,V65intent2,0.5168157256273249
20901,V65intent2,V9intent2,0.5168157256273249
20902,V9intent2,V66intent2,0.40641193270659104
20903,V66intent2,V9intent2,0.40641193270659104
20904,V9intent2,V67intent2,0.4138342648377447
20905,V67intent2,V9intent2,0.4138342648377447
20906,V9intent2,V68intent2,0.3370283777524524
20907,V68intent2,V9intent2,0.3370283777524524
20908,V9intent2,V69intent2,0.1672646198854186
20909,V69intent2,V9intent2,0.1672646198854186
20910,V9intent2,V70intent2,0.19051421387376877
20911,V70intent2,V9intent2,0.19051421387376877
20912,V9intent2,V71intent2,0.4326775908611598
20913,V71intent2,V9intent2,0.4326775908611598
20914,V9intent2,V72intent2,0.2795614957665725
20915,V72intent2,V9intent2,0.2795614957665725
20916,V9intent2,V73intent2,0.3512590229646362
20917,V73intent2,V9intent2,0.3512590229646362
20918,V9intent2,V74intent2,0.40999953675353873
20919,V74intent2,V9intent2,0.40999953675353873
20920,V9intent2,V75intent2,0.195879496215013
20921,V75intent2,V9intent2,0.195879496215013
20922,V9intent2,V76intent2,0.42356635485202004
20923,V76intent2,V9intent2,0.42356635485202004
20924,V9intent2,V77intent2,0.23727719116185067
20925,V77intent2,V9intent2,0.23727719116185067
20926,V9intent2,V78intent2,0.36812358169556547
20927,V78intent2,V9intent2,0.36812358169556547
20928,V9intent2,V79intent2,0.4132209262482249
20929,V79intent2,V9intent2,0.4132209262482249
20930,V9intent2,V80intent2,0.3312242941939406
20931,V80intent2,V9intent2,0.3312242941939406
20932,V9intent2,V81intent2,0.3581842792055628
20933,V81intent2,V9intent2,0.3581842792055628
20934,V9intent2,V82intent2,0.42670827669779143
20935,V82intent2,V9intent2,0.42670827669779143
20936,V9intent2,V83intent2,0.3867657131726752
20937,V83intent2,V9intent2,0.3867657131726752
20938,V9intent2,V84intent2,0.2732420628457392
20939,V84intent2,V9intent2,0.2732420628457392
20940,V9intent2,V85intent2,0.42303804159840847
20941,V85intent2,V9intent2,0.42303804159840847
20942,V9intent2,V86intent2,0.3883965495608069
20943,V86intent2,V9intent2,0.3883965495608069
20944,V9intent2,V87intent2,0.16843097139012145
20945,V87intent2,V9intent2,0.16843097139012145
20946,V9intent2,V88intent2,0.3297400940263457
20947,V88intent2,V9intent2,0.3297400940263457
20948,V9intent2,V89intent2,0.1790577213909778
20949,V89intent2,V9intent2,0.1790577213909778
20950,V9intent2,V90intent2,0.42820271262554677
20951,V90intent2,V9intent2,0.42820271262554677
20954,V9intent2,V92intent2,0.3951334389736804
20955,V92intent2,V9intent2,0.3951334389736804
20956,V9intent2,V93intent2,0.3381192578595202
20957,V93intent2,V9intent2,0.3381192578595202
20958,V9intent2,V94intent2,0.31995772625753977
20959,V94intent2,V9intent2,0.31995772625753977
20960,V9intent2,V95intent2,0.2160431443485578
20961,V95intent2,V9intent2,0.2160431443485578
20962,V9intent2,V96intent2,0.39854777696814375
20963,V96intent2,V9intent2,0.39854777696814375
20964,V9intent2,V97intent2,0.13371241165316175
20965,V97intent2,V9intent2,0.13371241165316175
20966,V9intent2,V98intent2,0.3520343620451486
20967,V98intent2,V9intent2,0.3520343620451486
20968,V9intent2,V99intent2,0.32660625413918665
20969,V99intent2,V9intent2,0.32660625413918665
20970,V9intent2,V100intent2,0.41178150528975693
20971,V100intent2,V9intent2,0.41178150528975693
20972,V10intent2,V2intent2,0.28532334055378333
20973,V2intent2,V10intent2,0.28532334055378333
20974,V10intent2,V3intent2,0.3173078026775931
20975,V3intent2,V10intent2,0.3173078026775931
20976,V10intent2,V4intent2,0.14867365686252623
20977,V4intent2,V10intent2,0.14867365686252623
20978,V10intent2,V5intent2,0.32762477067567003
20979,V5intent2,V10intent2,0.32762477067567003
20980,V10intent2,V6intent2,0.1307756234011044
20981,V6intent2,V10intent2,0.1307756234011044
20982,V10intent2,V7intent2,0.3210958973903261
20983,V7intent2,V10intent2,0.3210958973903261
20986,V10intent2,V9intent2,0.20002111246312135
20987,V9intent2,V10intent2,0.20002111246312135
20988,V10intent2,V11intent2,0.31614535047936343
20989,V11intent2,V10intent2,0.31614535047936343
20990,V10intent2,V12intent2,0.2778243710736035
20991,V12intent2,V10intent2,0.2778243710736035
20992,V10intent2,V13intent2,0.29803219062233216
20993,V13intent2,V10intent2,0.29803219062233216
20994,V10intent2,V14intent2,0.32472587362606087
20995,V14intent2,V10intent2,0.32472587362606087
20996,V10intent2,V15intent2,0.18370378655857217
20997,V15intent2,V10intent2,0.18370378655857217
20998,V10intent2,V16intent2,0.24954382913625267
20999,V16intent2,V10intent2,0.24954382913625267
21000,V10intent2,V17intent2,0.1953969128060461
21001,V17intent2,V10intent2,0.1953969128060461
21002,V10intent2,V18intent2,0.2844158355032423
21003,V18intent2,V10intent2,0.2844158355032423
21004,V10intent2,V19intent2,0.2519789913653003
21005,V19intent2,V10intent2,0.2519789913653003
21006,V10intent2,V20intent2,0.15465483354808507
21007,V20intent2,V10intent2,0.15465483354808507
21008,V10intent2,V21intent2,0.18503815083146646
21009,V21intent2,V10intent2,0.18503815083146646
21010,V10intent2,V22intent2,0.24683322425065596
21011,V22intent2,V10intent2,0.24683322425065596
21012,V10intent2,V23intent2,0.13123309531309163
21013,V23intent2,V10intent2,0.13123309531309163
21014,V10intent2,V24intent2,0.14895879964410627
21015,V24intent2,V10intent2,0.14895879964410627
21016,V10intent2,V25intent2,0.3309077617274435
21017,V25intent2,V10intent2,0.3309077617274435
21018,V10intent2,V26intent2,0.2773145918871781
21019,V26intent2,V10intent2,0.2773145918871781
21020,V10intent2,V27intent2,0.24596215066193547
21021,V27intent2,V10intent2,0.24596215066193547
21022,V10intent2,V28intent2,0.17241833347297789
21023,V28intent2,V10intent2,0.17241833347297789
21024,V10intent2,V29intent2,0.1844560905309416
21025,V29intent2,V10intent2,0.1844560905309416
21026,V10intent2,V30intent2,0.24421031495703371
21027,V30intent2,V10intent2,0.24421031495703371
21028,V10intent2,V31intent2,0.13183632016655336
21029,V31intent2,V10intent2,0.13183632016655336
21030,V10intent2,V32intent2,0.30667224511270746
21031,V32intent2,V10intent2,0.30667224511270746
21032,V10intent2,V33intent2,0.3112279526376552
21033,V33intent2,V10intent2,0.3112279526376552
21034,V10intent2,V34intent2,0.32648061257857985
21035,V34intent2,V10intent2,0.32648061257857985
21036,V10intent2,V35intent2,0.2591204302404716
21037,V35intent2,V10intent2,0.2591204302404716
21038,V10intent2,V36intent2,0.3327811847369946
21039,V36intent2,V10intent2,0.3327811847369946
21040,V10intent2,V37intent2,0.17463962756787307
21041,V37intent2,V10intent2,0.17463962756787307
21042,V10intent2,V38intent2,0.2536954942532737
21043,V38intent2,V10intent2,0.2536954942532737
21044,V10intent2,V39intent2,0.1017788060820852
21045,V39intent2,V10intent2,0.1017788060820852
21050,V10intent2,V42intent2,0.3192859286854657
21051,V42intent2,V10intent2,0.3192859286854657
21052,V10intent2,V43intent2,0.2438406943493289
21053,V43intent2,V10intent2,0.2438406943493289
21054,V10intent2,V44intent2,0.20999790367399057
21055,V44intent2,V10intent2,0.20999790367399057
21056,V10intent2,V45intent2,0.2784696838651478
21057,V45intent2,V10intent2,0.2784696838651478
21058,V10intent2,V46intent2,0.2553546666715106
21059,V46intent2,V10intent2,0.2553546666715106
21060,V10intent2,V47intent2,0.31430829936864607
21061,V47intent2,V10intent2,0.31430829936864607
21062,V10intent2,V48intent2,0.30188411095815076
21063,V48intent2,V10intent2,0.30188411095815076
21064,V10intent2,V49intent2,0.31555575420374715
21065,V49intent2,V10intent2,0.31555575420374715
21066,V10intent2,V50intent2,0.26195835405505036
21067,V50intent2,V10intent2,0.26195835405505036
21068,V10intent2,V51intent2,0.32961381404490875
21069,V51intent2,V10intent2,0.32961381404490875
21070,V10intent2,V52intent2,0.3052520094681351
21071,V52intent2,V10intent2,0.3052520094681351
21072,V10intent2,V53intent2,0.24779305930996093
21073,V53intent2,V10intent2,0.24779305930996093
21074,V10intent2,V54intent2,0.107921509308803
21075,V54intent2,V10intent2,0.107921509308803
21076,V10intent2,V55intent2,0.2767393713103277
21077,V55intent2,V10intent2,0.2767393713103277
21078,V10intent2,V56intent2,0.239174414815453
21079,V56intent2,V10intent2,0.239174414815453
21080,V10intent2,V57intent2,0.3275201923263421
21081,V57intent2,V10intent2,0.3275201923263421
21082,V10intent2,V58intent2,0.29473682446491817
21083,V58intent2,V10intent2,0.29473682446491817
21084,V10intent2,V59intent2,0.3248599337728721
21085,V59intent2,V10intent2,0.3248599337728721
21086,V10intent2,V60intent2,0.24098668158857792
21087,V60intent2,V10intent2,0.24098668158857792
21088,V10intent2,V61intent2,0.2379431563886194
21089,V61intent2,V10intent2,0.2379431563886194
21090,V10intent2,V62intent2,0.11971337158001864
21091,V62intent2,V10intent2,0.11971337158001864
21092,V10intent2,V63intent2,0.3083641943648949
21093,V63intent2,V10intent2,0.3083641943648949
21094,V10intent2,V64intent2,0.1268586930480893
21095,V64intent2,V10intent2,0.1268586930480893
21096,V10intent2,V65intent2,0.41546623948206185
21097,V65intent2,V10intent2,0.41546623948206185
21098,V10intent2,V66intent2,0.31182949246734615
21099,V66intent2,V10intent2,0.31182949246734615
21100,V10intent2,V67intent2,0.31301506891713704
21101,V67intent2,V10intent2,0.31301506891713704
21102,V10intent2,V68intent2,0.23568807308460774
21103,V68intent2,V10intent2,0.23568807308460774
21104,V10intent2,V69intent2,0.10691169739082149
21105,V69intent2,V10intent2,0.10691169739082149
21106,V10intent2,V70intent2,0.12105184783618246
21107,V70intent2,V10intent2,0.12105184783618246
21108,V10intent2,V71intent2,0.3338416678963354
21109,V71intent2,V10intent2,0.3338416678963354
21110,V10intent2,V72intent2,0.19884081917298674
21111,V72intent2,V10intent2,0.19884081917298674
21112,V10intent2,V73intent2,0.2599565530558317
21113,V73intent2,V10intent2,0.2599565530558317
21114,V10intent2,V74intent2,0.3113593205164021
21115,V74intent2,V10intent2,0.3113593205164021
21116,V10intent2,V75intent2,0.12832176242857707
21117,V75intent2,V10intent2,0.12832176242857707
21118,V10intent2,V76intent2,0.32254044412689536
21119,V76intent2,V10intent2,0.32254044412689536
21120,V10intent2,V77intent2,0.15633835670380702
21121,V77intent2,V10intent2,0.15633835670380702
21122,V10intent2,V78intent2,0.2683984278425758
21123,V78intent2,V10intent2,0.2683984278425758
21124,V10intent2,V79intent2,0.31762356932431124
21125,V79intent2,V10intent2,0.31762356932431124
21126,V10intent2,V80intent2,0.2449351318194381
21127,V80intent2,V10intent2,0.2449351318194381
21128,V10intent2,V81intent2,0.2578148219126581
21129,V81intent2,V10intent2,0.2578148219126581
21130,V10intent2,V82intent2,0.3291299101020195
21131,V82intent2,V10intent2,0.3291299101020195
21132,V10intent2,V83intent2,0.293537651181172
21133,V83intent2,V10intent2,0.293537651181172
21134,V10intent2,V84intent2,0.19056826296516421
21135,V84intent2,V10intent2,0.19056826296516421
21136,V10intent2,V85intent2,0.3273752150399066
21137,V85intent2,V10intent2,0.3273752150399066
21138,V10intent2,V86intent2,0.29128697121341884
21139,V86intent2,V10intent2,0.29128697121341884
21140,V10intent2,V87intent2,0.10705419502052393
21141,V87intent2,V10intent2,0.10705419502052393
21142,V10intent2,V88intent2,0.2313117884315918
21143,V88intent2,V10intent2,0.2313117884315918
21144,V10intent2,V89intent2,0.12149108240744076
21145,V89intent2,V10intent2,0.12149108240744076
21146,V10intent2,V90intent2,0.3283111541164774
21147,V90intent2,V10intent2,0.3283111541164774
21150,V10intent2,V92intent2,0.29842576562999623
21151,V92intent2,V10intent2,0.29842576562999623
21152,V10intent2,V93intent2,0.23879374472828532
21153,V93intent2,V10intent2,0.23879374472828532
21154,V10intent2,V94intent2,0.22425034786906575
21155,V94intent2,V10intent2,0.22425034786906575
21156,V10intent2,V95intent2,0.14055785070502066
21157,V95intent2,V10intent2,0.14055785070502066
21158,V10intent2,V96intent2,0.2984055696228161
21159,V96intent2,V10intent2,0.2984055696228161
21162,V10intent2,V98intent2,0.253678976460715
21163,V98intent2,V10intent2,0.253678976460715
