,f,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
216,V20intent3,0.24599380378919,0.276528260246617,0.12155284362239939,0.28072085230600163,0.10418520826328194,0.2778196865679674,0.03303097751954644,0.16661506442099686,0.10305952365202357,0.2685422673768714,0.23931672828537578,0.25986132559362163,0.28468971962493683,0.1461959176634626,0.20598027506423283,0.15812980648586833,0.2424743635329973,0.21013779751964526,1.0,0.1509819617913687,0.20807508403331418,0.11007123441592931,0.1294986477092509,0.28774390414794276,0.23680229786081852,0.2032311048699668,0.14683749432769846,0.15941749647741216,0.20964198302558348,0.1118289540135206,0.26455661543566167,0.2637352880326921,0.27815661288225324,0.21665306737460444,0.2859113146268362,0.14532525872384366,0.21563770252721576,0.08251841401082875,0.039299575802157045,0.06479636854721213,0.2737849697634135,0.20366351076120776,0.1732350237715731,0.23174562770657783,0.2188085189966859,0.26745466387482847,0.2589828284933721,0.2796929652894423,0.22589014586274508,0.28823531812983083,0.2635782191228639,0.21520169698398686,0.0868190634146832,0.23675661371434076,0.2009306191012916,0.2788178780722263,0.25569240983643227,0.28274005914318406,0.20218521441441376,0.19282919788546127,0.09955034601610226,0.27163191389947877,0.10312617574875327,0.3791692954588344,0.26940525988171277,0.2676739511396979,0.20705354106621235,0.09078288015487194,0.10231238417950422,0.28793057271535916,0.1628825779694362,0.21977951263049064,0.26880251540401856,0.10068470032871117,0.281854692691586,0.1277628128673931,0.2252197085680258,0.2666780572149396,0.19977319320812634,0.21839671958674245,0.28264457185719644,0.245418098536219,0.1519403016898714,0.27792303047994193,0.24947903125811308,0.0835899572792524,0.2005185675123238,0.10121124700254416,0.2831252378166676,0.016429393355375212,0.25592467266887947,0.19976434759944053,0.18881883422426604,0.11172773995630843,0.25611280953562715,0.06901528840903047,0.21352380992072897,0.19403711498441228,0.265683981700294
217,V21intent3,0.27441232033701274,0.3031345653541368,0.1435803879764103,0.3125051895334307,0.12427157369442404,0.308547637495552,0.04015192327272918,0.1929956937530455,0.12063850933151522,0.29836969573696376,0.26653489587372226,0.29038026239695075,0.3112883648368764,0.17008999624061036,0.23733424697524777,0.1809353287871678,0.2732860269328134,0.23755016621270753,0.1509819617913687,1.0,0.23747001529115977,0.12087763634069135,0.14853923679250813,0.319201447871956,0.26821652950978037,0.2298601437398639,0.16984926846190695,0.17621965836139478,0.23514290011097333,0.1316143073274332,0.29683146445458064,0.2949688674242163,0.308270985061568,0.2470559036009646,0.31606723890414257,0.16498745542154636,0.2402864211523906,0.09609760156612988,0.04681298335001154,0.07388598500015155,0.30541602391809713,0.23892938600842434,0.20263534833372093,0.2618504409042422,0.2443109216889431,0.295464966885621,0.2864647165540402,0.3053227866305544,0.25621979664111855,0.3157603984377388,0.2974505389680067,0.23767200710815045,0.10007106831736834,0.26650344584116614,0.23374104490194772,0.31099310997592305,0.28156104584108677,0.3120222925023002,0.2320246487385372,0.22351919611360696,0.11197461526087807,0.29788188911229907,0.1156212043870943,0.41065883401211184,0.2941696521318292,0.2992167597022824,0.23111372039132955,0.1012355240720319,0.11784519988431413,0.3212770912905161,0.1842179882683906,0.24527331709522798,0.2970750477744078,0.11978490139502036,0.31343686924695235,0.14891400684480408,0.2570095923801578,0.2999020464113404,0.2245355032643596,0.24694482152808242,0.3109713057097552,0.27312116251378293,0.17502373833757517,0.30853290209123335,0.2769451115967544,0.09871175429343387,0.22545815689811852,0.10998709748662104,0.3149348774231363,0.017845484858114966,0.2879713599952364,0.23239949570694024,0.21632326832885063,0.13553189838851826,0.28598647183594306,0.07973573466263342,0.23936368028054975,0.21752694772364106,0.2923077208830212
218,V22intent3,0.34565044206056095,0.37964607283201307,0.1949469189298796,0.3906335142068739,0.16825095763884346,0.3829594898832898,0.05720455024870308,0.2586508659002461,0.17008859994857584,0.3745490268033723,0.3351217449448662,0.3587110319719198,0.39026264746479455,0.22794634645391973,0.3050402041425598,0.24312037482577384,0.3457390725915028,0.31275370601956726,0.2080750840333142,0.23747001529115977,1.0,0.16824346514448602,0.20105898732487737,0.39506689854714067,0.3396217528737417,0.30479997915105567,0.2320959299932743,0.24185932272516045,0.30402747039655076,0.17678633769952157,0.370908717018784,0.3703275692486665,0.38229131187302046,0.31603868342911756,0.3929097217637924,0.22646111033310018,0.31232930915010887,0.1316103772413158,0.05934548889911114,0.10617663038576204,0.37857401060930923,0.3041865640828653,0.2669897165680911,0.3386448694351647,0.31676503143054374,0.36924497269776024,0.35863332072724924,0.3812394564547989,0.32561751757021956,0.3933843016116197,0.3724690324524696,0.3068272569717565,0.1340946553386043,0.3396906290651084,0.2958035766630938,0.3892016406576404,0.35993018677668254,0.38984345771937945,0.3050705915922552,0.28999047307908005,0.16363313054169062,0.3707512907695078,0.16411631960919862,0.483015517123643,0.3726724107916186,0.3717148804092103,0.29999788368250646,0.14553320885372378,0.1647907260914102,0.3902846889559727,0.24645253803662873,0.3148739557179321,0.3723848825759365,0.16945485710325728,0.3870088579315913,0.20572181049313645,0.32531736499361236,0.37768584777212444,0.29044266010974534,0.31999936097143966,0.3898626033876713,0.3464063678131235,0.23545081967798367,0.38482693556268827,0.35302715194709516,0.13886841309143416,0.29539535626760544,0.15643236688697013,0.3887689812182649,0.024738573470191868,0.36019877333821326,0.30031667761630676,0.28347080143071235,0.18490540571458172,0.356832299922249,0.1115625779367631,0.31289615247394487,0.2894767693600106,0.367647176813561
219,V23intent3,0.19803443043196928,0.22539369375511206,0.09237572626921708,0.23571930782866993,0.07890362832425289,0.23089351843223038,0.02557286186862989,0.13392065468906733,0.08472967878190042,0.21991632775299838,0.18875442094101175,0.20871309309162248,0.23813433427010883,0.11635985319013759,0.16148029479036957,0.1242608248367429,0.19455144401102636,0.16875075898090036,0.11007123441592932,0.12087763634069136,0.16824346514448602,1.0,0.09719807118172587,0.24119110048016637,0.19786823981742271,0.16916659172151302,0.12065437065134246,0.12336602030600263,0.16193327539842348,0.08835461993253786,0.21821731804713174,0.21526278384468397,0.2308620505420987,0.1797396390309038,0.23574410206994426,0.11327868382148013,0.16985388642102459,0.06284183191616007,0.025276726358802546,0.051776365878619765,0.22312593195977234,0.16443859834514205,0.130476756333164,0.18945870587725247,0.17082964109963544,0.21709972859208093,0.20689628047578032,0.2239473358560524,0.18417301579293466,0.23605029669716907,0.2189360510941206,0.1725481533357255,0.06487741299744092,0.19456165209425902,0.16255883377858152,0.23635181665364227,0.2068108410586154,0.2348155235432642,0.16555542531189057,0.1521219537547102,0.07346210774938923,0.2210218342775349,0.08100323592756359,0.32460879138000687,0.21570559764416888,0.2247414055056176,0.1622038361920474,0.0655176939940484,0.0784437999503307,0.23857358399308815,0.13141284884198004,0.17564859853974044,0.22279338160914303,0.0779742348757558,0.2315373959836179,0.10471584128295447,0.1815159004000926,0.22013060210427496,0.1550716048077369,0.1749626900667283,0.23588161903599336,0.20082468468345224,0.11807145260333884,0.23148452630306457,0.20576247946007925,0.06823375804894984,0.15626340562779867,0.07664490095079535,0.23487192260015916,0.015750924023649335,0.20978921118011,0.16347744102496875,0.15215151021876056,0.08354189326147692,0.20799325824494744,0.05199574174353755,0.16686710216652803,0.15542405296820966,0.21432086837912676
220,V24intent3,0.24026125006225255,0.2704388355289556,0.1222654416962424,0.2766875366854964,0.10063779285683257,0.2763920760797022,0.033924629787798186,0.16656528819652916,0.10212074545796372,0.2639926249260105,0.22986483857855947,0.24981998637608904,0.28239863412754007,0.14460140762626753,0.20599835374256523,0.1493440229862535,0.24017543350506815,0.20489329819653987,0.1294986477092509,0.14853923679250816,0.2010589873248774,0.09719807118172587,1.0,0.28584849918684624,0.23264344412136553,0.19952147751819427,0.1442008502294086,0.14899574096224374,0.20153359849614275,0.11170983653110286,0.2609229835426572,0.2608045613913422,0.27201938157658756,0.21070015884939758,0.28176888130111594,0.14206759995749715,0.20884087306099616,0.07876452322898429,0.035081506799693574,0.06689238849041301,0.2722480295937919,0.20277973690443643,0.1689822408457538,0.23357359588218504,0.20906598364439824,0.25814302140848683,0.25096918068492424,0.2788591419604123,0.22136397100649532,0.2847693727852149,0.2612434814525938,0.20771733113189952,0.08562509951322976,0.23609044285301595,0.2024161995414986,0.2733844110585699,0.2504249764527443,0.2746233152416123,0.19739773258295457,0.189025901033979,0.10065111186990537,0.26236439109211274,0.10179397776418203,0.37261051867790085,0.26391895949926525,0.26414615777884465,0.19986323106820517,0.08582116435543719,0.10140988235655217,0.2792525838601436,0.16008055374339197,0.2097538166955656,0.2652118106051756,0.1035761090433897,0.27544547416290105,0.12571806758972515,0.22296647718019258,0.267062249279857,0.1895941385772636,0.21278665015813011,0.27604940175924186,0.24033043232436854,0.15196815984936404,0.27871173834208784,0.24524963410630976,0.07922514501644812,0.1937801087551445,0.09651848418707638,0.2768970986763397,0.015968033008574366,0.2563714518795658,0.19396374262775418,0.18431679399259426,0.11362086418493403,0.24845216603222983,0.07147414879335989,0.21007214665171423,0.19082356474231776,0.25721737198478856
221,V25intent3,0.43478406173120815,0.4675239495717415,0.2705581362256258,0.47659533838370655,0.2370178827801726,0.47335872002932955,0.08103937486188378,0.34295806245752775,0.24500541292244085,0.459595473690248,0.42443664014216176,0.4506604468710426,0.48123778960513236,0.31258946334376436,0.3936103712726468,0.3242135941044354,0.43434065921866816,0.40255554141693606,0.28774390414794276,0.319201447871956,0.39506689854714067,0.24119110048016637,0.28584849918684624,1.0,0.4273914279699976,0.3897762464916505,0.3111490555984014,0.3258689312912017,0.39211522501243123,0.2503564197327088,0.45566174413132204,0.456174265885245,0.47022353361040853,0.40283872699683804,0.4809386840713462,0.306661353371065,0.3971714910057242,0.19178526685973618,0.08959687071322528,0.1624307697630324,0.46877170680846186,0.3920341619617336,0.3542719434830652,0.4282226473544938,0.40490003915612743,0.4569037028715267,0.4460857343199067,0.4700203095140878,0.4096283166613606,0.4808453366632717,0.4584109599145021,0.39631468752321614,0.20147206865622705,0.4279317143999079,0.38454399912332476,0.4765777539517409,0.44814937501983965,0.47613407731924295,0.38888651152909326,0.3770844965982263,0.23189182320652013,0.4611045041680335,0.2351073120318402,0.5665808715122259,0.45821569528423456,0.4606698185513571,0.38799835299418645,0.21101009032775148,0.23865702578990788,0.48120412506877785,0.3353807505648347,0.40348364908382056,0.46309164725608476,0.24038750712900384,0.47727717342363635,0.2834044137798778,0.41578375516315946,0.46401261469186694,0.3807140735927953,0.40774687410064897,0.47746099938818765,0.4337489119871902,0.31948654626685424,0.4716537647644785,0.4427010888352086,0.20632598460408105,0.37956348842140886,0.22923273975154843,0.47832886127492413,0.03916852880412186,0.4498887467466784,0.3861380021976936,0.37477199886281004,0.2567906452364174,0.4479404849985328,0.16844522008099458,0.40215106558310904,0.38065353004043645,0.4578090334426401
222,V26intent3,0.3801798998725077,0.4144687201558843,0.22150524353127143,0.4200885975539634,0.1911217968568365,0.4172659621869811,0.06672322852186921,0.29018774285575955,0.1977938508615173,0.40825538468628214,0.36861268273642595,0.3932224712556888,0.4257995472261719,0.26043681845618377,0.3389135365816686,0.27406215654626825,0.37906303820942966,0.34521182578884485,0.23680229786081852,0.26821652950978037,0.3396217528737417,0.19786823981742271,0.23264344412136553,0.4273914279699976,1.0,0.3327219782873551,0.25522621173417925,0.27149356733416646,0.3370226022339014,0.20248476483659128,0.40097861101524973,0.40207130623167514,0.41933645756015364,0.34946136878057127,0.42690462385623,0.2575128680681115,0.34592293794255785,0.15067965437873704,0.07458398471969878,0.12457012972468255,0.4133422055885448,0.33721971159804925,0.2959242638490197,0.37348900085841613,0.3532461951152911,0.40257513603635536,0.3960463736344954,0.4128234502815092,0.35717754641652044,0.42342319408097356,0.40176782707803227,0.3427165034334966,0.15795022407789444,0.371779642672853,0.3294274989048952,0.4228921421831202,0.39314112736670753,0.41987320285432994,0.3367952454731058,0.3219132007079298,0.18772615375720916,0.4062523875383039,0.18679794721519707,0.5165263673887067,0.4030740176174967,0.4077469010117965,0.33408086904444884,0.1681637792013309,0.18599591484767947,0.426621568930941,0.2798234387143218,0.3487882229574446,0.4054289343216381,0.1966606003569412,0.4224121128485426,0.23502472738556593,0.36280826946781863,0.41231623174772275,0.3234781175360458,0.355043061231995,0.42084860019826714,0.3793580995802737,0.26958667790280505,0.41745834454399566,0.387493106663311,0.1644768603122348,0.3290944666964257,0.1798847428565101,0.42303675022123105,0.027479432742109414,0.396674259516428,0.3289902055228553,0.31994929236088626,0.20764350082749142,0.3937333576567362,0.13094194329584574,0.34831472094249677,0.3224364341046511,0.3966688904934277
223,V27intent3,0.34138709502556774,0.37648320685921427,0.1897635314968347,0.3848731525826645,0.16394795668863543,0.38070350543357434,0.05426046127817009,0.2554820531339578,0.1735482554850561,0.36571126947110694,0.33217808800272625,0.3584989555826854,0.3876658823404,0.2307416216807036,0.30307453896138825,0.2380928561049241,0.34014236940775494,0.3072643457573979,0.2032311048699668,0.2298601437398639,0.30479997915105567,0.16916659172151302,0.19952147751819427,0.38977624649165044,0.3327219782873551,1.0,0.2228854738907128,0.23529160830714313,0.2994762789835351,0.1761862492769955,0.36527151984602063,0.3634797000890678,0.3813482029859777,0.3099085559123303,0.3894647335907097,0.22248303225560617,0.31074597750932165,0.12965853437541539,0.0592789552159548,0.10540678991541198,0.37903090443802695,0.30035461764642724,0.2641068769188641,0.3337088073275708,0.3136994580858197,0.36559616340702,0.35337141674672046,0.37836952863583545,0.3231592556454876,0.38848640258344075,0.36668103128104795,0.30111990112376574,0.1352957284020239,0.3355308971376505,0.2892301638157143,0.38385012625077747,0.3517056769163137,0.3853648521707162,0.29914038187346126,0.28930614492332346,0.15778697643246634,0.3714737940606521,0.16038112662470894,0.4810351717830745,0.3686254902747204,0.36863452102505534,0.2947293586132523,0.14382327987828694,0.16818616571908684,0.38923497524570194,0.24811755281960535,0.31246388626309257,0.3683661733012961,0.16525555137981635,0.3820347356304697,0.20178970236186938,0.3256286161293223,0.372134839589012,0.28992075796624317,0.3179023695243549,0.38554977443856653,0.34082940032636705,0.23346857248461608,0.3795325867849231,0.350181185334463,0.1410420201039145,0.2908895209433908,0.1591796224026871,0.38550959812670016,0.027896377502687524,0.3575463992891077,0.2950781994944473,0.28248748454089234,0.17816553628953563,0.35730487124695387,0.11080012057815103,0.3045476487045553,0.2857045528206098,0.36495397574189786
224,V28intent3,0.26797426101012173,0.29754374681318846,0.13794911334855842,0.30642809781054436,0.11678274816894622,0.30389249050487444,0.033178211157384875,0.1813494531663352,0.11756824616500591,0.28894222748818527,0.25568081467610476,0.27970369155184277,0.3088583196828956,0.16516655938875532,0.22690146702488886,0.17552399279788408,0.26657809734697124,0.2406101806021332,0.14683749432769852,0.16984926846190695,0.2320959299932743,0.12065437065134246,0.1442008502294086,0.31114905559840145,0.25522621173417925,0.22288547389071284,1.0,0.17135660291000784,0.22633720466124893,0.12315196816287753,0.2877445909617131,0.2831362929472756,0.3036675962115299,0.23901601742435957,0.308035269028292,0.1588525585664739,0.2377491648622174,0.08754867354952982,0.040148234407243036,0.07395139667802714,0.3006917115855157,0.2287260927621957,0.19452297747765043,0.25534989031154615,0.2394482562898323,0.2900429049089843,0.28212312239468706,0.30127978139048,0.2455599348610208,0.309459788291214,0.285035639900787,0.23410775738561065,0.0906532712049571,0.2625953809870383,0.22066748543876452,0.3075903667092487,0.28024079616805697,0.3047757458058241,0.22213327282107884,0.2104041340976078,0.10985100622819595,0.2912867121213563,0.11490623584403223,0.4033269684926462,0.29211445027976374,0.2921178933520367,0.22095300062685905,0.09895871914902897,0.1109558972009602,0.30746801953082425,0.17859642350667285,0.24020998014785558,0.2906669704425619,0.11483444549861914,0.30473883337965085,0.1452189480427991,0.2477844878601643,0.29859284605609654,0.21400148120370707,0.24291136300442898,0.3027499326070408,0.2647534047619761,0.1682585445082704,0.3008725416496363,0.26922267337560213,0.0952008076391508,0.22011445385162148,0.10530476440752774,0.30518445573792713,0.016494635583911826,0.2821061978538967,0.21863939230711044,0.21016788430568734,0.12840830005973766,0.27877215391947957,0.07970073750022975,0.23823244327885215,0.2190789972060575,0.28560517689925013
225,V29intent3,0.2809288941271507,0.3114877731671933,0.1407214790461215,0.3216692992672007,0.11938553342813715,0.3169339310160759,0.039617703876612044,0.19533887963206295,0.12009845304150193,0.30004521311957877,0.27078507304224575,0.2922440557283577,0.32119007681469325,0.17437664721778617,0.24610841010947318,0.18516703847411747,0.27716122283654115,0.24816042439607827,0.15941749647741216,0.17621965836139478,0.24185932272516045,0.12336602030600263,0.14899574096224374,0.32586893129120176,0.2714935673341665,0.23529160830714313,0.17135660291000784,1.0,0.23613706460438205,0.12767283515529335,0.3002833978659209,0.2991416025524318,0.3166713197156724,0.24795332064569714,0.32302823161279204,0.16375392974555536,0.24636982696221346,0.08741948676293552,0.04089688253044323,0.07691926085322712,0.3109072965984536,0.24090934286681914,0.2033700105181237,0.2741429585182994,0.25036431929695413,0.3042141380080682,0.289139613205165,0.3143605157923889,0.2544398145922159,0.32392451070923794,0.30235331565379425,0.23969345526145658,0.09907588775479877,0.27203535675491375,0.23113716284792193,0.3179223308366712,0.29429026691183946,0.32142724192307004,0.23623394317701205,0.2275368561965301,0.11415299209666363,0.3020352728347647,0.11164973770422336,0.4163061934032579,0.30040334238051497,0.30885255232373116,0.23834143346040226,0.10397115349402211,0.11886249495955606,0.32233311408857934,0.1921789802021687,0.2490350147002551,0.3041485226744495,0.12104046121223051,0.31983599492189413,0.15202640867766873,0.26176556367498366,0.3082363932548773,0.22982527800828623,0.25813684531965975,0.3209404156118806,0.2751698978633387,0.17861170661682482,0.31556489750384836,0.28542657510443514,0.09878405795787444,0.22991811585058958,0.11323698338053223,0.3216938393523888,0.016550596619028066,0.2959798609907234,0.2300562268844084,0.21723183944037194,0.13367783784699366,0.2933727293272108,0.07890650165509012,0.24558929357836012,0.22173017850435578,0.3037886132737343
226,V30intent3,0.3438624212561847,0.378040947353988,0.19552091910863345,0.3840019047494609,0.1642674585623411,0.38362089691754997,0.05345919976558004,0.2532868164897013,0.1712971814981954,0.37249350983026863,0.33610148300009807,0.3573380705491921,0.3888230662514257,0.22739848054829234,0.30291902793162134,0.24245618244769512,0.34252438511669203,0.31156088199068577,0.20964198302558348,0.23514290011097336,0.3040274703965508,0.16193327539842348,0.20153359849614275,0.39211522501243123,0.3370226022339014,0.2994762789835352,0.2263372046612489,0.23613706460438202,1.0,0.18025885937815722,0.3652787515318144,0.37007682812330905,0.38516344948877873,0.313418847307191,0.3895704875113919,0.22106464338436468,0.30844024062560427,0.13168604748161425,0.05982994829412848,0.10576567273649842,0.37713717301733657,0.3023760773693631,0.26381445891215843,0.33568755992192695,0.31523499520120607,0.3673098597973779,0.3549166288792288,0.3791170039357729,0.3239176810243972,0.3913143452006703,0.36882279120971206,0.3055955131076795,0.13832767827288261,0.3376451982100198,0.297688223945976,0.3830904854583566,0.35860135634198276,0.38268383631462116,0.29648864084335547,0.2837988837555773,0.16085984640456358,0.36945977038647226,0.1666233707175557,0.4802721402762426,0.3680707473888514,0.37213443099695404,0.2983757589689357,0.14270012117391273,0.16406532786682063,0.39046187804286203,0.2504781357264483,0.31186603478711417,0.36838477762637645,0.1657318216969619,0.38455277547901934,0.20934172360520753,0.32214936063837096,0.37072070526251305,0.2896864259711363,0.3155363699758827,0.3861965694519061,0.34287812811058677,0.2344735400022968,0.3808562336226172,0.350101405449282,0.14297189444568367,0.2922277110410806,0.15906661526867308,0.3868773087466213,0.02569198231568502,0.3602028532277774,0.2971570518690796,0.2853248896513439,0.18417665526487026,0.3568739759370086,0.112472327267168,0.30780158003887853,0.2904491472510127,0.3640370762299523
227,V31intent3,0.21480124453593077,0.2422395814477272,0.10019486175228025,0.24659232946322932,0.087407873669132,0.24423367310726232,0.02844318694300928,0.14384589693892028,0.08779005659284443,0.23600938135318056,0.20165710960885513,0.2287592038044473,0.2487986517775122,0.1278443746398446,0.18276202328697294,0.13255638398512085,0.2098750131773051,0.18295210639221307,0.1118289540135206,0.1316143073274332,0.17678633769952157,0.08835461993253786,0.11170983653110285,0.2503564197327087,0.2024847648365913,0.1761862492769955,0.12315196816287756,0.12767283515529335,0.18025885937815722,1.0,0.23430294223402465,0.23020386592399505,0.24646045269461542,0.1899028010358718,0.25020440330065813,0.1207387628486816,0.18736077981748925,0.06974598384288175,0.03436731146477784,0.05519093097427862,0.2380282683987866,0.1814491050710677,0.15431291911906161,0.202071635125519,0.18848468023620865,0.2313203157539994,0.22203318186609697,0.23636198673627207,0.1951410667373905,0.25061156832489223,0.2309305058996441,0.17872847419678536,0.07291481265440426,0.20541678921451328,0.1783926035834904,0.2491711085055939,0.2204621315470987,0.2481902057621739,0.17147354447368224,0.16537187757933589,0.08528327020135575,0.23249713909432007,0.08606828640891155,0.3402621515064748,0.23443700377863683,0.23482113567413376,0.17592421474162076,0.07631598511612604,0.08464350087610903,0.25466902065542363,0.1454347815613689,0.1877352117557777,0.23443293526816192,0.08571042118057066,0.24925341511120178,0.10685504628852431,0.1948645980541067,0.23600896334962826,0.1652366111846917,0.1859245294446114,0.25023993792573046,0.20777869907213722,0.13431470509745497,0.24615429559200208,0.21647879381040733,0.07335337406278733,0.1718781136482528,0.08064266717630254,0.2459168581287665,0.013807739068106431,0.22644340642977795,0.17304070493351326,0.16665190234824193,0.09686941145811741,0.2240284668917864,0.057233287293770065,0.18001264331710834,0.16469414643583968,0.22832796142222256
228,V32intent3,0.4108314501452886,0.44097725704470747,0.2512348506838612,0.450348894599268,0.21775330149532526,0.45003109863264773,0.07365986370248764,0.321295472163553,0.22156526868543544,0.4352535117707998,0.4028954666265263,0.4244220109287785,0.45533253772434373,0.2922485350522564,0.3703263312423856,0.304104869136672,0.40575490857026403,0.37752247998550326,0.26455661543566167,0.29683146445458064,0.370908717018784,0.21821731804713174,0.2609229835426572,0.45566174413132204,0.40097861101524973,0.36527151984602063,0.28774459096171323,0.3002833978659209,0.3652787515318144,0.23430294223402465,1.0,0.4299404930116789,0.4503763244881559,0.37554845491357053,0.4559962653126411,0.2851980586883689,0.37529392311975807,0.17592967641159754,0.08108322640804269,0.14686351343307025,0.4428262662906431,0.3710624922140586,0.3254815971947359,0.40176055612386535,0.3817521487853901,0.4345000332455031,0.423610061002804,0.44675506912326923,0.38735242725012875,0.4560543935242031,0.4358493459243031,0.3724169097682887,0.1817454450751009,0.40124956660287,0.36019600136415914,0.45033932525601283,0.421162933609819,0.450280217839761,0.36725652387088686,0.3491409771770577,0.20432959168369877,0.43677539847037683,0.21207560806028591,0.5457554331302924,0.431241991255263,0.4359625350252707,0.36427922644427824,0.19303432027523895,0.21264604937014306,0.45778515562898625,0.31057298248778836,0.38231525085577156,0.4369955914406789,0.20795164705033328,0.45256082190866126,0.2588394328949005,0.3907000709870488,0.4404808293109854,0.355797529905456,0.382366256456381,0.4505097459486452,0.40853574522543695,0.2962508562264663,0.4460127018369794,0.41715636459477573,0.18484431379541244,0.35820470802396337,0.2039841429947833,0.4543608182950213,0.036219707736171544,0.4270192506353665,0.36249623254849156,0.34221128017054714,0.23133043709974382,0.42399148773227485,0.15736082554355046,0.37842799758624396,0.35161093096981255,0.4322806435754157
229,V33intent3,0.40903498801913096,0.4432756393707012,0.2510262282607974,0.4520690637790298,0.21442899464322668,0.4457095216152597,0.07725568402230922,0.3206974560086975,0.22490438857157424,0.4350186246570789,0.3999748763021856,0.4240511085711431,0.45489116626505266,0.2858644784289834,0.36768677769399527,0.3027735553661093,0.4088103394485574,0.3730508816832312,0.26373528803269203,0.2949688674242163,0.37032756924866655,0.21526278384468397,0.2608045613913422,0.456174265885245,0.40207130623167514,0.3634797000890678,0.28313629294727566,0.2991416025524318,0.37007682812330905,0.23020386592399505,0.4299404930116788,1.0,0.44746342802879147,0.3735378957294164,0.45497210882663475,0.2810542688710862,0.37643137567817364,0.17489932495171467,0.07550866015416455,0.1417102265693158,0.4454467355782652,0.36774601292312914,0.3257978467431806,0.40329773250855877,0.37712957073619274,0.4344126045055585,0.420047077915526,0.44560927491971347,0.38614648864173257,0.45764184427216464,0.4333219230259237,0.3687328557944116,0.18206803631846585,0.4016141242382012,0.3545574246133889,0.44962551212954566,0.422003157555048,0.45224097268349667,0.3612590748047629,0.3542054015668725,0.2175090772451833,0.4352162356816258,0.2105026207148247,0.5452746294323016,0.4345578903151358,0.43676086549178555,0.3612172812363,0.19089738348481258,0.2135254309614127,0.45333061261840074,0.3100636679550733,0.3794638276823609,0.43517538385043825,0.2129998922277377,0.4529784823351672,0.26249076557733586,0.3904188595782611,0.44020836253099455,0.3527707647373914,0.38006281912823475,0.4521520294716273,0.40769779238572657,0.29605487948307224,0.44713480006263145,0.4155595857251336,0.18612565991894564,0.3575903589029074,0.20611904797960026,0.45456939718054257,0.03458464568654925,0.4245506266601892,0.3620942549703801,0.3417586526151181,0.24029994328405826,0.42193229582723313,0.15416102062931794,0.37456564938307807,0.3514119867963825,0.43115051980008684
230,V34intent3,0.4250428753841419,0.4581295209337329,0.26811838567130075,0.46794976998347415,0.23148794232042383,0.46549552124519283,0.07828913192221992,0.3343996949495337,0.23758750494139033,0.4506920454222169,0.418979925066805,0.43866059995420636,0.4729371025431652,0.3058162167057691,0.3860837146112802,0.3185265444604082,0.4232315977434964,0.39032106373192077,0.27815661288225324,0.308270985061568,0.38229131187302046,0.2308620505420987,0.27201938157658756,0.47022353361040853,0.41933645756015364,0.3813482029859776,0.30366759621152983,0.3166713197156724,0.3851634494887788,0.24646045269461542,0.4503763244881559,0.44746342802879147,1.0,0.3918348843414122,0.4690777595487584,0.3004851826139973,0.39207513348486644,0.1905406368529286,0.08774585378967474,0.15593683632854757,0.4613953467956493,0.38611985478003075,0.3428266496884433,0.41718960751831796,0.3952542252037118,0.4486090939656378,0.43612613679008955,0.460715449099037,0.4032892231397705,0.4695577104262971,0.44808216458646954,0.3856166307130314,0.19707252778328757,0.4178613971010407,0.37454170291921574,0.4676624196656178,0.4419680355295656,0.4673294772683427,0.3809424536500516,0.36679676698441444,0.22082732655667406,0.45111304595644586,0.2311135333842919,0.5598156153395456,0.4502400973666129,0.45357151780582744,0.3764536587623652,0.2058048061064437,0.2310409876834725,0.4704824872833332,0.32406955715778746,0.3956206637908751,0.4483429490748966,0.23536138495228995,0.46784153841278914,0.2820768397715366,0.40709347591548717,0.45376095310855147,0.3686604680487062,0.3983879063297829,0.46667918866660324,0.4222039713109349,0.3114514735915375,0.46301504222607426,0.43407020355668585,0.20296154491598886,0.37340356335245295,0.21847302207773525,0.47032152423540097,0.0333491311879243,0.44001064858287947,0.37603963069333896,0.36028246958449117,0.2485320976299686,0.4376799470977037,0.16224104334614478,0.39098114732107464,0.3665657270199524,0.4473603894575254
